id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1332728490374823937,1332728490374823937,2020-11-28 17:50:07 Maroc (heure d’été),2020-11-28,17:50:07,+0100,19266391,averybeaux,🇨🇦🦆 geese HONK x Avery “Beau”,,"This paranoid person not covering their nose with a mask tells me the rules of waiting for the belt, even though I have not broken them..  Obsessive compulsive personality traits seem to think that they know better than the other person, so I didn’t tell her how to wear a mask..",en,[],[],[],0,0,0,[],[],https://twitter.com/averybeaux/status/1332728490374823937,False,,0,,Banff,,,,,,[],,,,
1332579158359035905,1332579158359035905,2020-11-28 07:56:44 Maroc (heure d’été),2020-11-28,07:56:44,+0100,1211861736392802305,colour_her,her_favourite_colour_is_green,,Celebrating my negative COVID result but still keeping my mask on boo.  https://t.co/LIUAV9rCR2,en,[],[],['https://pbs.twimg.com/media/En5FrgbVcAYBWfh.jpg'],0,0,6,[],[],https://twitter.com/colour_her/status/1332579158359035905,False,,1,https://pbs.twimg.com/media/En5FrgbVcAYBWfh.jpg,Banff,,,,,,[],,,,
1329562648254431234,1329562646392160256,2020-11-20 00:10:12 Maroc (heure d’été),2020-11-20,00:10:12,+0100,12847892,banff_town,Banff Town,,"We urge all residents to avoid gatherings, keep a 2 metre distance from everyone not in your cohort, and wear a property fitted mask. For anyone in isolation needing assistance with groceries etc, email help(at) https://t.co/Af7bWpjyKv or call 403-762-1251.  https://t.co/E6SHvUhlCp",en,[],"['http://banff.ca', 'https://banff.ca/CivicAlerts.aspx?AID=1311']",[],2,0,4,[],[],https://twitter.com/Banff_Town/status/1329562648254431234,False,,0,,Banff,,,,,,[],,,,
1328855906323292160,1328855904532402176,2020-11-18 01:21:51 Maroc (heure d’été),2020-11-18,01:21:51,+0100,12847892,banff_town,Banff Town,,"Wear properly fitting masks, and wear them entirely over your nose and chin with a close fit. Most importantly, keep 2 metres (6 feet) between you and everyone else not in your family or cohort, even if you are wearing a mask or outside. Remember, your workplace is not a cohort.",en,[],[],[],2,0,4,[],[],https://twitter.com/Banff_Town/status/1328855906323292160,False,,0,,Banff,,,,,,[],,,,
1328551823045640195,1328551385374228485,2020-11-17 05:13:32 Maroc (heure d’été),2020-11-17,05:13:32,+0100,12847892,banff_town,Banff Town,,"No social gatherings in your home/residence, or in your friends' homes or shared space. Maintain a 2-metre distance from everyone not in your family - inside &amp; outside. Wear a well-fitting mask when in spaces where you can't maintain 2 metres separation - like sidewalks downtown",en,[],[],[],1,0,1,[],[],https://twitter.com/Banff_Town/status/1328551823045640195,False,,0,,Banff,,,,,,[],,,,
1319523709049163776,1319523709049163776,2020-10-23 07:19:02 Maroc (heure d’été),2020-10-23,07:19:02,+0100,1211861736392802305,colour_her,her_favourite_colour_is_green,,Watching tv while a bit drunk with my mate we were both wondering why no one on tv was wearing a mask 🤣🤣,en,[],[],[],0,0,0,[],[],https://twitter.com/colour_her/status/1319523709049163776,False,,0,,Banff,,,,,,[],,,,
1310723599167184896,1310723599167184896,2020-09-29 00:30:32 Maroc (heure d’été),2020-09-29,00:30:32,+0100,305436302,t_larocque93,T.Rock93,,So I went to McDonald's to grab a coffee and the manager was wearing a Gucci face mask. What a flex. 🤣,en,[],[],[],0,0,0,[],[],https://twitter.com/t_larocque93/status/1310723599167184896,False,,0,,Banff,,,,,,[],,,,
1308581241508175872,1308559323459592192,2020-09-23 02:37:34 Maroc (heure d’été),2020-09-23,02:37:34,+0100,2768331301,traveltaleslife,Travel Tales of Life,,@OneDelightfulL @Banff_Squirrel @TravelAlberta @ExploreCanada You can stand on the boulevard as we were so a photo is as safe as can be. It’s quiet in town. Mask wearing everywhere.,en,[],[],[],1,0,1,[],[],https://twitter.com/TravelTalesLife/status/1308581241508175872,False,,0,,Banff,,,,,,"[{'screen_name': 'OneDelightfulL', 'name': 'One Delightful Life', 'id': '740614796022665216'}, {'screen_name': 'Banff_Squirrel', 'name': 'Banff Squirrel', 'id': '17544302'}, {'screen_name': 'TravelAlberta', 'name': 'Travel Alberta', 'id': '15430849'}, {'screen_name': 'ExploreCanada', 'name': 'Canada', 'id': '85433682'}]",,,,
1307912272866693120,1307912272866693120,2020-09-21 06:19:20 Maroc (heure d’été),2020-09-21,06:19:20,+0100,18572158,merlinaalmendra,Merlina Almendra   ♚,"{'type': 'Point', 'coordinates': [51.1667, -115.567]}","Must wear a #mask when in #banff #covid_19 @ Banff, Alberta  https://t.co/W44td5IYYh",en,[],['https://www.instagram.com/p/CFYvgNRhu1S/?igshid=q56dxdnob9vo'],[],0,0,0,"['mask', 'banff', 'covid_19']",[],https://twitter.com/MerlinaAlmendra/status/1307912272866693120,False,,0,,Banff,,,,,,[],,,,
1307891233725898754,1307883327098105862,2020-09-21 04:55:44 Maroc (heure d’été),2020-09-21,04:55:44,+0100,908473824206782464,gjpeterstdsb,Garrett Peters,,@Sarah_Colero @Mikeggibbs I don’t know. Continue to wear masks is a given. Many people out in public may be contagious even if drugstores are not test centres. I don’t mean to be callous.,en,[],[],[],1,0,1,[],[],https://twitter.com/GJPetersTDSB/status/1307891233725898754,False,,0,,Banff,,,,,,"[{'screen_name': 'Sarah_Colero', 'name': 'Sarah Colero🥄on a bumpy hiatus', 'id': '1088951924668297216'}, {'screen_name': 'Mikeggibbs', 'name': 'Mike Gibbs🏳️\u200d🌈🇺🇦', 'id': '90732175'}]",,,,
1305965598770442241,1305965598770442241,2020-09-15 21:23:57 Maroc (heure d’été),2020-09-15,21:23:57,+0100,82690362,ivanbabikov,Ivan Babikov,"{'type': 'Point', 'coordinates': [51.08961, -115.36085]}","#DefendAlbertaParks and wear your mask! @ Canmore, Alberta  https://t.co/kVZ8pbOKxj",en,[],['https://www.instagram.com/p/CFK6QS5DSIu/?igshid=19pjppv7e6kv5'],[],0,0,0,['defendalbertaparks'],[],https://twitter.com/IvanBabikov/status/1305965598770442241,False,,0,,Banff,,,,,,[],,,,
1298971237662642176,1298971237662642176,2020-08-27 14:10:51 Maroc (heure d’été),2020-08-27,14:10:51,+0100,24120793,dinnerwithjulie,Julie Van Rosendaal,,"Ok, who’s wearing masks in their dreams now? 🙋‍♀️",en,[],[],[],17,3,80,[],[],https://twitter.com/dinnerwithjulie/status/1298971237662642176,False,,0,,Banff,,,,,,[],,,,
1292563694560272384,1292563694560272384,2020-08-09 21:49:34 Maroc (heure d’été),2020-08-09,21:49:34,+0100,376959026,iamlucajames,Luca James,,"That was a good mask-wearing, people-avoiding vacation 🏔#ExploreAlberta  https://t.co/dY2m03Yw6P",en,[],[],"['https://pbs.twimg.com/media/EfAb06ZU0AENVlI.jpg', 'https://pbs.twimg.com/media/EfAb06dUcAIEROj.jpg']",0,0,9,['explorealberta'],[],https://twitter.com/iamlucajames/status/1292563694560272384,False,,1,https://pbs.twimg.com/media/EfAb06ZU0AENVlI.jpg,Banff,,,,,,[],,,,
1290293539276898305,1269638499721871360,2020-08-03 15:28:46 Maroc (heure d’été),2020-08-03,15:28:46,+0100,28583706,stevetsuida,Steve,,"@richardgoatcher On any given day I’ve seen hundreds of cars with BC plates in Banff (both the town and the National Park). No one cares. Just follow the distancing guidelines, and wear a mask. (Maybe slow down a bit, too. It’s a 90 zone, not 130.)  https://t.co/OJ4BCXvKd1",en,[],[],"['https://pbs.twimg.com/media/EegLIaKUEAMKhvi.jpg', 'https://pbs.twimg.com/media/EegLIaKUwAAQG3H.jpg']",0,0,0,[],[],https://twitter.com/stevetsuida/status/1290293539276898305,False,,1,https://pbs.twimg.com/media/EegLIaKUEAMKhvi.jpg,Banff,,,,,,"[{'screen_name': 'richardgoatcher', 'name': 'Richard Goatcher', 'id': '202429604'}]",,,,
1283761807853670400,1283761807853670400,2020-07-16 14:54:00 Maroc (heure d’été),2020-07-16,14:54:00,+0100,339130232,purple_boobies,Simply Saïda,,"I just checked the news. Theres so much going on, dont focus your energy on covid &amp; whether if people are wearing a mask or not!",en,[],[],[],0,0,0,[],[],https://twitter.com/Purple_Boobies/status/1283761807853670400,False,,0,,Banff,,,,,,[],,,,
1333809762085965824,1333809762085965824,2020-12-01 17:26:42 Maroc (heure d’été),2020-12-01,17:26:42,+0100,1938171750,safe_comm,Brooks & Newell Safe Communities,,"IT'S THAT TIME AGAIN! 🎄 Do you want to get into the holiday spirit? Come help us cram the cruiser! 🚓 We are accepting toys, warm clothes, and non-perishable food items! RCMP and firefighters will be there wearing masks! Let's make sure everyone can have a Christmas this year!  https://t.co/7nYgOfjVpq",en,[],[],['https://pbs.twimg.com/media/EoKk59zVgAQV8YX.jpg'],0,1,1,[],[],https://twitter.com/Safe_Comm/status/1333809762085965824,False,,1,https://pbs.twimg.com/media/EoKk59zVgAQV8YX.jpg,Brooks,,,,,,[],,,,
1327398748419485696,1327398748419485696,2020-11-14 00:51:38 Maroc (heure d’été),2020-11-14,00:51:38,+0100,13911132,freddi,🇨🇦 Heather 💉x3,,We stopped in the Tim Hortons in Red Cliff just past Medicine Hat and NO ONE was wearing a mask! Seriously Alberta wear the damn mask!,en,[],[],[],0,0,5,[],[],https://twitter.com/Freddi/status/1327398748419485696,False,,0,,Brooks,,,,,,[],,,,
1321843974483570688,1321843974483570688,2020-10-29 16:58:56 Maroc (heure d’été),2020-10-29,16:58:56,+0100,316948388,lauralukye,Laura Lukye,,Presenting Halloween safety to Tilley school. So fun and cute. Lots of questions on who they can visit and what their costume are. Remember to wear masks and bring hand sanitizer with you 👻👻👻👻👻👻👻👻👻👻👻👻@GPSD6 @CountyofNewell @CityofBrooks #halloweensafety  https://t.co/ln3KYGWIqT,en,"[{'screen_name': 'gpsd6', 'name': 'grasslands schools', 'id': '160600006'}, {'screen_name': 'countyofnewell', 'name': 'county of newell', 'id': '444813591'}, {'screen_name': 'cityofbrooks', 'name': 'city of brooks', 'id': '587578659'}]",[],['https://pbs.twimg.com/media/ElgiFXuVcAAu2hh.jpg'],0,0,4,['halloweensafety'],[],https://twitter.com/LauraLukye/status/1321843974483570688,False,,1,https://pbs.twimg.com/media/ElgiFXuVcAAu2hh.jpg,Brooks,,,,,,[],,,,
1309938287310639104,1309641017218473987,2020-09-26 20:29:59 Maroc (heure d’été),2020-09-26,20:29:59,+0100,385724450,stjimmyk,Jim Kitagawa,,"@socksocksocks @ilovejohnkimble Of course not, she will wear her mask to Walmart.",en,[],[],[],0,0,1,[],[],https://twitter.com/StJimmyK/status/1309938287310639104,False,,0,,Brooks,,,,,,"[{'screen_name': 'Socksocksocks', 'name': 'Emma', 'id': '1510399223824592896'}, {'screen_name': 'ilovejohnkimble', 'name': 'Vanessinator 🤖 T-80085', 'id': '403640242'}]",,,,
1296623848893243392,1296266327825489922,2020-08-21 02:43:10 Maroc (heure d’été),2020-08-21,02:43:10,+0100,385724450,stjimmyk,Jim Kitagawa,,@SaggauH @NHL_Watcher @KellyHrudey @CanadiensMTL @RonMacLeanHTH @KellyHrudey is just another bleeding heart liberal who hides behind his mask.... and not the #Covid_19 mask.  ( and bandanna ).,en,[],[],[],0,0,0,['covid_19'],[],https://twitter.com/StJimmyK/status/1296623848893243392,False,,0,,Brooks,,,,,,"[{'screen_name': 'SaggauH', 'name': 'H.Saggau', 'id': '790735386'}, {'screen_name': 'NHL_Watcher', 'name': 'NHL Watcher', 'id': '3056931256'}, {'screen_name': 'KellyHrudey', 'name': 'Kelly Hrudey', 'id': '29818068'}, {'screen_name': 'CanadiensMTL', 'name': 'Canadiens Montréal', 'id': '19678937'}, {'screen_name': 'RonMacLeanHTH', 'name': 'Ron MacLean', 'id': '2301691662'}]",,,,
1294502089196892160,1294502089196892160,2020-08-15 06:12:03 Maroc (heure d’été),2020-08-15,06:12:03,+0100,385724450,stjimmyk,Jim Kitagawa,,"Fuck, now am I exposed to #COVID  Wear a mask and keep it on at all times.  @NHL  #PlaySafe  #MaskOn",en,"[{'screen_name': 'nhl', 'name': 'nhl', 'id': '50004938'}]",[],[],0,0,0,"['covid', 'playsafe', 'maskon']",[],https://twitter.com/StJimmyK/status/1294502089196892160,False,https://twitter.com/BradyTrett/status/1294500937977884672,0,,Brooks,,,,,,[],,,,
1292485514579378176,1292107337642184709,2020-08-09 16:38:54 Maroc (heure d’été),2020-08-09,16:38:54,+0100,385724450,stjimmyk,Jim Kitagawa,,@fnveenie Just keep wearing your mask 😷 too,en,[],[],[],0,0,1,[],[],https://twitter.com/StJimmyK/status/1292485514579378176,False,,0,,Brooks,,,,,,"[{'screen_name': 'fnveenie', 'name': 'Cats Fan Florida Man', 'id': '3324403733'}]",,,,
1252353469433831424,1252353469433831424,2020-04-20 21:48:29 Maroc,2020-04-20,21:48:29,+0100,1938171750,safe_comm,Brooks & Newell Safe Communities,,"If you see one of our wonderful RCMP officers wearing this, don’t be alarmed! They are wearing protective eyewear, gloves, and masks for your safety, their own, and their families! 👍 Stay tuned to our page! We have a video from Cpl. Josh Argue himself to share with you as well!  https://t.co/T9gPs1c9FC",en,[],[],['https://pbs.twimg.com/media/EWFA1UTUwAE1HXf.jpg'],0,3,6,[],[],https://twitter.com/Safe_Comm/status/1252353469433831424,False,,1,https://pbs.twimg.com/media/EWFA1UTUwAE1HXf.jpg,Brooks,,,,,,[],,,,
1237808676464803841,1237762760131280896,2020-03-11 19:32:40 Maroc (heure d’été),2020-03-11,19:32:40,+0100,385724450,stjimmyk,Jim Kitagawa,,@jkenney Wear a mask and put on a happy face.,en,[],[],[],0,0,0,[],[],https://twitter.com/StJimmyK/status/1237808676464803841,False,,0,,Brooks,,,,,,"[{'screen_name': 'jkenney', 'name': 'Jason Kenney 🇺🇦', 'id': '21525682'}]",,,,
1278840459201146880,1278839364496224257,2020-07-03 00:58:19 Maroc (heure d’été),2020-07-03,00:58:19,+0100,961358884190343169,thewarrengordon,Warren Gordon,,Found ourselves back at Lake Louise and joined the mask wearing squad  https://t.co/jDTvombqxY,en,[],[],"['https://pbs.twimg.com/media/Eb9alpUUEAEJDW1.jpg', 'https://pbs.twimg.com/media/Eb9alpiU8AAe7R2.jpg', 'https://pbs.twimg.com/media/Eb9alphU0AAtrCB.jpg', 'https://pbs.twimg.com/media/Eb9alpiUEAAKDhj.jpg']",0,0,1,[],[],https://twitter.com/TheWarrenGordon/status/1278840459201146880,False,,1,https://pbs.twimg.com/media/Eb9alpUUEAEJDW1.jpg,Lake Louise,,,,,,[],,,,
1275786363229487104,1275490717780119553,2020-06-24 14:42:26 Maroc (heure d’été),2020-06-24,14:42:26,+0100,25988523,mandaobserver,marcus shapiro,,@dopeydiablo @antoguerrera Precisely. Wearing a mask could increase the viral load. Very dangerous.,en,[],[],[],1,0,0,[],[],https://twitter.com/mandaobserver/status/1275786363229487104,False,,0,,Lake Louise,,,,,,"[{'screen_name': 'dopeydiablo', 'name': 'Mon', 'id': '2860313491'}, {'screen_name': 'antoguerrera', 'name': 'Antonello Guerrera', 'id': '147991962'}]",,,,
1337894153351360512,1337894153351360512,2020-12-12 23:56:37 Maroc (heure d’été),2020-12-12,23:56:37,+0100,734962298691846144,walliekapow,Wallie Desruisseaux,,"So did the mall protest in #yql happen?   Theres a big truck protest coming if it's not here.  Breaking traffic rules, threatening bystanders wearing masks and apparently carrying open guns while the RCMP watches on.",en,[],[],[],5,3,5,['yql'],[],https://twitter.com/WallieKapow/status/1337894153351360512,False,,0,,Lethbridge,,,,,,[],,,,
1337517132188250112,1337517132188250112,2020-12-11 22:58:28 Maroc (heure d’été),2020-12-11,22:58:28,+0100,734962298691846144,walliekapow,Wallie Desruisseaux,,"People all like ""wear a mask?  I'm no sheep.  Also check out my Movember stache.""",en,[],[],[],0,0,0,[],[],https://twitter.com/WallieKapow/status/1337517132188250112,False,,0,,Lethbridge,,,,,,[],,,,
1335703014741483521,1335703014741483521,2020-12-06 22:49:49 Maroc (heure d’été),2020-12-06,22:49:49,+0100,25652987,r2dj,R2DJ,,Mask and sunglasses wearing people be looking like the Dad from onward.  #onward #disneyonward  https://t.co/ReBAqTBag4,en,[],[],['https://pbs.twimg.com/media/Eolez_EU0AAbnag.jpg'],0,0,0,"['onward', 'disneyonward']",[],https://twitter.com/R2DJ/status/1335703014741483521,False,,1,https://pbs.twimg.com/media/Eolez_EU0AAbnag.jpg,Lethbridge,,,,,,[],,,,
1335344923428573184,1335344923428573184,2020-12-05 23:06:53 Maroc (heure d’été),2020-12-05,23:06:53,+0100,1214383447,pdeur91,Paul Deurloo,,"I am just having a nice quiet Saturday afternoon until a bunch of wackos blaring it truck horns along Scenic Drive South in their protest against COVID-19 Restrictions. Mask up, you idiots!! 😡😷 #yql #lethbridge",en,[],[],[],0,1,15,"['yql', 'lethbridge']",[],https://twitter.com/PDeur91/status/1335344923428573184,False,,0,,Lethbridge,,,,,,[],,,,
1335067968493871104,1335003448425660416,2020-12-05 04:46:22 Maroc (heure d’été),2020-12-05,04:46:22,+0100,4425759433,dcarlson27111,LeafsRule#1,,@RichardKnack @CMOH_Alberta How does wearing a mask when you are alone in your vehicle or outside not near anyone going to help?  There is information from vetted sources that suggest masks are not helpful and may be detrimental. And yes I follow the current mask rules.,en,[],[],[],0,0,0,[],[],https://twitter.com/dcarlson27111/status/1335067968493871104,False,,0,,Lethbridge,,,,,,"[{'screen_name': 'RichardKnack', 'name': 'Richard Knack', 'id': '1069024669980717057'}, {'screen_name': 'CMOH_Alberta', 'name': 'Dr. Deena Hinshaw', 'id': '1239656978495856641'}]",,,,
1335037719475449856,1335037719475449856,2020-12-05 02:46:10 Maroc (heure d’été),2020-12-05,02:46:10,+0100,486978124,nojo13,Bruce,,Why is it that all TV shows can show social distancing and mask wearing but in real life all people can’t...,en,[],[],[],0,0,1,[],[],https://twitter.com/Nojo13/status/1335037719475449856,False,,0,,Lethbridge,,,,,,[],,,,
1334397996478255105,1334397996478255105,2020-12-03 08:24:08 Maroc (heure d’été),2020-12-03,08:24:08,+0100,2302685910,randomhappydog,jay smith,,@LailaSlayer will you do me a favour? Go to the next meeting for people that are so self conscience about wearing a mask because it’s sooo tough to do and set up a kissing both or do a world record of the most people making out during a pandemic. That will prove us all wrong,en,[],[],[],0,0,0,[],[],https://twitter.com/randomhappydog/status/1334397996478255105,False,,0,,Lethbridge,,,,,,[],,,,
1333162909514354689,1333162909514354689,2020-11-29 22:36:21 Maroc (heure d’été),2020-11-29,22:36:21,+0100,436956000,jpkolk,John Kolk,,"churches where some of the “faithful’ aren’t wearing masks to prove a point. Not wearing masks at church is like peeing in the swimming pool.  It probably won’t really hurt anyone, and it briefly feels good but there is a certain icky factor that bothers the rest of the swimmers",en,[],[],[],1,1,13,[],[],https://twitter.com/jpkolk/status/1333162909514354689,False,,0,,Lethbridge,,,,,,[],,,,
1332797193980313600,1332797193980313600,2020-11-28 22:23:07 Maroc (heure d’été),2020-11-28,22:23:07,+0100,1095846608,commgal99,tammy,,"If you're in the vicinity, have no symptoms, haven't been around others with symptoms, are wearing a mask - check out #BigChristmas @ExParkLeth #safepractices #Covidscreening #supportsmallbusiness  https://t.co/gmbg4MLdIY",en,[],[],['https://pbs.twimg.com/media/En8L-SoW4AAxwhJ.jpg'],0,2,5,"['bigchristmas', 'safepractices', 'covidscreening', 'supportsmallbusiness']",[],https://twitter.com/CommGal99/status/1332797193980313600,False,,1,https://pbs.twimg.com/media/En8L-SoW4AAxwhJ.jpg,Lethbridge,,,,,,[],,,,
1331620939377692673,1331620939377692673,2020-11-25 16:29:06 Maroc (heure d’été),2020-11-25,16:29:06,+0100,149582570,mahargnehpets,Stephen Graham,,More unbelievable. People won’t take personal responsibility to defend against disease transmission. One could choose to wear a mask! A mandate shouldn’t be necessary. So wear a mask. Wash your hands.,en,[],[],[],0,0,1,[],[],https://twitter.com/mahargnehpets/status/1331620939377692673,False,https://twitter.com/kylemmorrow/status/1331400547941888000,0,,Lethbridge,,,,,,[],,,,
1330733012732891136,1330733012732891136,2020-11-23 05:40:48 Maroc (heure d’été),2020-11-23,05:40:48,+0100,4847708479,munzie1992,Munzieisdonezie,,"Seeing several strangers on here tweeting about how Covid-19 is impacting them.   I may not know y'all. But stay safe, make time for loved ones, and wear (and clean) your mask.",en,[],[],[],0,0,1,[],[],https://twitter.com/Munzie1992/status/1330733012732891136,False,,0,,Lethbridge,,,,,,[],,,,
1328695725962629120,1328180858495279105,2020-11-17 14:45:21 Maroc (heure d’été),2020-11-17,14:45:21,+0100,459927258,sheggie2,SHeggie,,@offdeerfoot @Sophie59814821 @KellyLorencz @ShallowSharon @RachelNotley Do you still have to wear a mask if your head is in the sand? Just considering my options,en,[],[],[],1,0,0,[],[],https://twitter.com/Sheggie2/status/1328695725962629120,False,,0,,Lethbridge,,,,,,"[{'screen_name': 'offdeerfoot', 'name': 'Calgarian', 'id': '2389478461'}, {'screen_name': 'Sophie59814821', 'name': 'Sophie', 'id': '840566297062653953'}, {'screen_name': 'KellyLorencz', 'name': 'Kelly Lorencz', 'id': '1122357253070131200'}, {'screen_name': 'ShallowSharon', 'name': 'Sharon', 'id': '3033796116'}, {'screen_name': 'RachelNotley', 'name': 'Rachel Notley', 'id': '42836999'}]",,,,
1327301081215352832,1327265581117054976,2020-11-13 18:23:32 Maroc (heure d’été),2020-11-13,18:23:32,+0100,2371428752,panseariusblack,Adam Robinson,,@Spearmac Be kind wear a mask,en,[],[],[],0,1,2,[],[],https://twitter.com/Panseariusblack/status/1327301081215352832,False,,0,,Lethbridge,,,,,,"[{'screen_name': 'Spearmac', 'name': 'Chris Spearman 🇺🇦', 'id': '209090951'}]",,,,
1327032509104701440,1327020670136455169,2020-11-13 00:36:19 Maroc (heure d’été),2020-11-13,00:36:19,+0100,1159272312954167296,gankilusmaximus,Darren Turcotte,,"@krystaalmb To be honest, I don't mind masks at the moment, because it'll be fun pissing people off. I have ""Blue Lives Matter"", ""MAGA"", and even ""Atomwaffen"" style masks coming in to wear around Edmonton 😂",en,[],[],[],1,0,1,[],[],https://twitter.com/GankilusMaximus/status/1327032509104701440,False,,0,,Lethbridge,,,,,,"[{'screen_name': 'krystaalmb', 'name': 'Spicy Sweetheart 💋🌻', 'id': '175178226'}]",,,,
1326993498738868224,1326993498738868224,2020-11-12 22:01:19 Maroc (heure d’été),2020-11-12,22:01:19,+0100,3037327344,skellybrynn,Brynn Skelly,,major plus of wearing a mask in lethbridge: saves your face from the raging wind,en,[],[],[],0,0,2,[],[],https://twitter.com/SkellyBrynn/status/1326993498738868224,False,,0,,Lethbridge,,,,,,[],,,,
1323817087836418049,1323653963850293250,2020-11-04 03:39:23 Maroc (heure d’été),2020-11-04,03:39:23,+0100,2196930432,breatheeasyheat,BREATHE EASY HEATING,,@LethbridgeCity Is it only affecting Lethbridge? Multiple cities are removing mandatory mask wearing.,en,[],[],[],0,0,1,[],[],https://twitter.com/BreatheEasyHeat/status/1323817087836418049,False,,0,,Lethbridge,,,,,,"[{'screen_name': 'LethbridgeCity', 'name': 'City of Lethbridge', 'id': '167534077'}]",,,,
1323480834641330177,1323480834641330177,2020-11-03 05:23:14 Maroc (heure d’été),2020-11-03,05:23:14,+0100,199039763,dforbes91,Dustin Forbes,,Wear a Friggen mask. This is insane. Why aren’t we taking this seriously!?,en,[],[],[],0,1,5,[],[],https://twitter.com/dforbes91/status/1323480834641330177,False,https://twitter.com/cbcrob/status/1322355500487335936,0,,Lethbridge,,,,,,[],,,,
1316932918112096258,1316932918112096258,2020-10-16 03:44:09 Maroc (heure d’été),2020-10-16,03:44:09,+0100,359636605,jonokillz,J☯♬∆|hO♬ R♎d C®☯w,"{'type': 'Point', 'coordinates': [49.6975, -112.834]}","Be safe and wear a mask! 😊 @ Lethbridge, Alberta  https://t.co/8uO1h3lGa5",en,[],['https://www.instagram.com/p/CGY1nRKlUaKakepMH2TeAShmUq0jcukwjYAtM40/?igshid=10dr4c181x9mr'],[],0,0,0,[],[],https://twitter.com/JonoKillz/status/1316932918112096258,False,,0,,Lethbridge,,,,,,[],,,,
1312937731908018176,1312912892103208960,2020-10-05 03:08:43 Maroc (heure d’été),2020-10-05,03:08:43,+0100,3174887965,mkthomas81,Matt Thomas,,@theblaze Just thought I would throw this out there. This is a screen shot of the Trump family all wearing masks as they entered the debate. I don't  know what Wallace is talking about.  https://t.co/331WHjElkd,en,[],[],['https://pbs.twimg.com/media/Ejh96L7U8AAGJ_M.jpg'],3,1,3,[],[],https://twitter.com/Mkthomas81/status/1312937731908018176,False,,1,https://pbs.twimg.com/media/Ejh96L7U8AAGJ_M.jpg,Lethbridge,,,,,,"[{'screen_name': 'theblaze', 'name': 'TheBlaze', 'id': '10774652'}]",,,,
1312119750126792705,1312024496715362306,2020-10-02 20:58:21 Maroc (heure d’été),2020-10-02,20:58:21,+0100,3174887965,mkthomas81,Matt Thomas,,@Spearmac Just thought I should add a correction. This is a screen shot of the Trump family all wearing masks coming into the presidential debate on Tuesday. We are still not totally clear how this virus is transferred. Please let's not jump to conclusions.  https://t.co/NYLc4IrPNU,en,[],[],['https://pbs.twimg.com/media/EjWV9YiUcAATrIx.jpg'],6,0,0,[],[],https://twitter.com/Mkthomas81/status/1312119750126792705,False,,1,https://pbs.twimg.com/media/EjWV9YiUcAATrIx.jpg,Lethbridge,,,,,,"[{'screen_name': 'Spearmac', 'name': 'Chris Spearman 🇺🇦', 'id': '209090951'}]",,,,
1311647867568680966,1311646134058782722,2020-10-01 13:43:15 Maroc (heure d’été),2020-10-01,13:43:15,+0100,637345733,scoopmctail,scoopmctail (Instagram),,@JoNoHoffman @IgnorantAF @kdriley05 I know man. It’s been an interesting one to say the least.  It is kinda cool getting to put on a Mask and STILL wear my shades when I go into the Bank!😎  https://t.co/WbyMjTBqZK,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EjPox-_VoAEhPxk.jpg'],1,0,1,[],[],https://twitter.com/ScoopMcTail/status/1311647867568680966,False,,1,https://pbs.twimg.com/tweet_video_thumb/EjPox-_VoAEhPxk.jpg,Lethbridge,,,,,,"[{'screen_name': 'JoNoHoffman', 'name': 'Josh Hoffman', 'id': '473596444'}, {'screen_name': 'IgnorantAF', 'name': '🧙🏾\u200d♂️', 'id': '1463508760329011204'}, {'screen_name': 'kdriley05', 'name': 'Kenny ツ 🥅🏒 🎛🎧', 'id': '458757597'}]",,,,
1310626533350940672,1310626533350940672,2020-09-28 18:04:50 Maroc (heure d’été),2020-09-28,18:04:50,+0100,972359520516128768,sweetmicrobe,Wade Abbott,,"If you told the10 year me that we would be wearing masks in the future, this is probably what I would have imagined. 😷 #MaskUp  https://t.co/a8q5EGPxhA",en,[],['https://youtu.be/o2Z1yLO9C-Q'],[],0,2,5,['maskup'],[],https://twitter.com/sweetmicrobe/status/1310626533350940672,False,,0,,Lethbridge,,,,,,[],,,,
1308222483422572544,1308222483422572544,2020-09-22 02:52:00 Maroc (heure d’été),2020-09-22,02:52:00,+0100,889648928102256641,dradjoon_roar,Kevin,,Each coach fined $100k and the teams fined $250k for not wearing masks?!?  NFL isn’t f’ckin around!,en,[],[],[],0,0,0,[],[],https://twitter.com/Dradjoon_Roar/status/1308222483422572544,False,,0,,Lethbridge,,,,,,[],,,,
1307856774393782272,1307856774393782272,2020-09-21 02:38:48 Maroc (heure d’été),2020-09-21,02:38:48,+0100,459927258,sheggie2,SHeggie,,"Rawley’s gr 6 memories will be...no school sports, wear a mask all day - even during class, stand in a square during recess instead of doing gr 6 boy things, don’t talk to friends in the hallway 🤦‍♂️.  What are we doing to these kids?",en,[],[],[],1,1,11,[],[],https://twitter.com/Sheggie2/status/1307856774393782272,False,,0,,Lethbridge,,,,,,[],,,,
